Site,Date Time,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindDir,WindRun,HiSpeed,HiDir,WindChill,HeatIndex,THWIndex,THSWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,CoolD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,WindSamp,WindTx,ISSRecept,ArcInt,VA
YMCA,2014-06-12 13:30,24.1,24.1,22.8,45,11.4,1,NNE,0.5,5,SW,24.1,23.9,23.9,,764.4,0,0,866,37.24,986,0,0.119,35.9,28,14.5,36,5.38,0.0706,0,702,1,100,30,244.909
YMCA,2014-06-12 14:00,23.7,24.3,23.7,44,10.7,2,SW,1,8,S,23.7,23.4,23.4,,764.3,0,0,805,34.62,1058,0,0.111,38.1,27,15.8,39,5.33,0.07,0.51,703,1,100,30,245.131
YMCA,2014-06-12 14:30,23.8,23.8,22.8,46,11.5,1,W,0.5,5,WSW,23.8,23.7,23.7,,764.2,0,0,540,23.22,1095,0,0.115,38.1,26,15.2,38.8,5.22,0.07,0,702,1,100,30,244.99
YMCA,2014-06-12 15:00,23.8,24.9,23.8,46,11.5,0,SSW,0,3,S,23.8,23.6,23.6,,764.1,0,0,441,18.97,983,0,0.113,38.5,25,15,39.3,5.07,0.0699,0.33,703,1,100,30,244.44
YMCA,2014-06-12 15:30,22.7,23.8,22.7,48,11.1,0,WSW,0,3,WSW,22.7,22.3,22.3,,764,0,0,175,7.53,647,0,0.09,36.6,26,14,36.7,5.21,0.0704,0,701,1,100,30,244.322
YMCA,2014-06-12 16:00,22.8,22.9,22.5,52,12.5,3,WSW,1.5,7,SSW,22.8,22.7,22.7,,763.7,0,0,590,25.37,758,0,0.094,36.1,27,14.1,36,5.29,0.0705,0.25,703,1,100,30,244.713
YMCA,2014-06-12 16:30,23.1,23.3,22.8,53,13,2,WSW,1,8,WSW,23.1,23.1,23.1,,763.6,0,0,635,27.31,693,0,0.1,37.3,25,14,37.5,5.13,0.0702,0,702,1,100,30,244.731
YMCA,2014-06-12 17:00,22.9,23.7,22.9,53,12.8,2,WSW,1,7,WSW,22.9,22.8,22.8,,763.5,0,0,460,19.78,613,0,0.095,38.9,24,14.7,39.6,4.82,0.0698,0,703,1,100,30,243.941
YMCA,2014-06-12 17:30,22.4,22.9,22.1,54,12.6,3,WSW,1.5,8,S,22.4,22.2,22.2,,763.4,0,0,229,9.85,445,0,0.084,37.9,24,13.9,38.1,4.93,0.0701,0.36,701,1,100,30,244.143
YMCA,2014-06-12 18:00,21.9,22.6,21.9,54,12.2,3,WSW,1.5,8,WSW,21.9,21.5,21.5,,763.3,0,0,356,15.31,392,0,0.075,37.3,25,14,37.5,5.13,0.0702,0.23,702,1,100,30,244.784
YMCA,2014-06-12 18:30,21.4,22.1,21.4,54,11.7,3,WSW,1.5,9,SW,21.4,20.8,20.8,,763.3,0,0,275,11.83,325,0,0.065,36.2,25,13,35.8,5.09,0.0705,0,703,1,100,30,244.823
YMCA,2014-06-12 19:00,20.7,21.4,20.7,56,11.6,4,WSW,2,8,WSW,20.7,20.2,20.2,,763.3,0,0,185,7.96,239,0,0.05,34.1,26,11.8,33.2,5.22,0.0711,0.18,702,1,100,30,245.143
YMCA,2014-06-12 19:30,20.3,20.7,20.3,58,11.7,2,WSW,1,7,WSW,20.3,19.9,19.9,,763.4,0,0,79,3.4,134,0,0.041,32.1,27,10.7,30.8,5.46,0.0716,0,702,1,100,30,245.28
YMCA,2014-06-12 20:00,19.4,20.3,19.4,60,11.5,1,WSW,0.5,6,WSW,19.4,19.2,19.2,,763.3,0,0,26,1.12,33,0,0.023,30.2,28,9.7,29.1,5.65,0.0721,0.05,702,1,100,30,245.254
YMCA,2014-06-12 20:30,18.6,19.4,18.6,63,11.4,2,WSW,1,5,WSW,18.6,18.3,18.3,,763.4,0,0,7,0.3,16,0,0.005,28.6,29,8.8,27.5,5.85,0.0726,0,703,1,100,30,244.9
YMCA,2014-06-12 21:00,17.9,18.6,17.9,64,11,2,WSW,1,6,SW,17.9,17.7,17.7,,763.6,0,0,0,0,0,0.008,0,27.2,30,8.1,26.1,6.05,0.073,0,702,1,100,30,244.92
YMCA,2014-06-12 21:30,17.2,17.9,17.2,67,11,2,WSW,1,5,SW,17.2,16.9,16.9,,763.7,0,0,0,0,0,0.023,0,26,31,7.6,25.1,6.17,0.0733,0.03,701,3,100,30,246.223
YMCA,2014-06-12 22:00,16.7,17.2,16.7,68,10.7,2,SW,1,4,SW,16.7,16.3,16.3,,763.8,0,0,0,0,0,0.035,0,25.2,32,7.3,24.5,6.4,0.0735,0.03,702,3,100,30,247.245
YMCA,2014-06-12 22:30,16.4,16.7,16.4,68,10.5,1,WSW,0.5,4,WSW,16.4,16.1,16.1,,763.7,0,0,0,0,0,0.039,0,24.4,33,7.1,23.7,6.55,0.0737,0,703,3,100,30,247.36
YMCA,2014-06-12 23:00,16.1,16.4,16.1,69,10.4,1,WSW,0.5,3,WSW,16.1,15.7,15.7,,763.6,0,0,0,0,0,0.047,0,23.9,33,6.6,23.1,6.55,0.0739,0.03,702,3,100,30,245.303
YMCA,2014-06-12 23:30,15.6,16.1,15.6,71,10.3,1,WSW,0.5,4,WSW,15.6,15.2,15.2,,763.7,0,0,0,0,0,0.058,0,23.5,34,6.7,22.7,6.76,0.074,0,703,3,100,30,247.472
YMCA,2014-06-13 00:00,14.9,15.6,14.9,72,9.9,0,WSW,0,3,WSW,14.9,14.6,14.6,,763.6,0,0,0,0,0,0.072,0,23,35,6.7,22.1,6.98,0.0741,0,702,3,100,30,246.993
YMCA,2014-06-13 00:30,15.1,15.1,14.8,70,9.6,1,WSW,0.5,5,WSW,15.1,14.7,14.7,,763.4,0,0,0,0,0,0.068,0,22.6,35,6.3,21.4,7,0.0742,0.03,702,3,100,30,247.647
YMCA,2014-06-13 01:00,14.5,15.1,14.5,74,9.9,1,WSW,0.5,4,WSW,14.5,14.2,14.2,,763.3,0,0,0,0,0,0.08,0,22.2,35,6,20.9,7.01,0.0743,0.03,702,3,100,30,245.859
YMCA,2014-06-13 01:30,13.4,14.5,13.4,79,9.9,0,,0,0,,13.4,13.2,13.2,,763.2,0,0,0,0,0,0.102,0,21.8,36,6.1,20.4,7.2,0.0744,0,702,3,100,30,246.216
YMCA,2014-06-13 02:00,13.1,13.4,13.1,82,10.1,0,,0,0,,13.1,13,13,,763,0,0,0,0,0,0.109,0,21.4,37,6.1,19.9,7.34,0.0744,0,703,3,100,30,246.744
YMCA,2014-06-13 02:30,12.6,13.1,12.6,83,9.8,0,,0,0,,12.6,12.5,12.5,,762.9,0,0,0,0,0,0.119,0,21.1,37,5.8,19.5,7.35,0.0745,0.03,702,3,100,30,247.472
YMCA,2014-06-13 03:00,12.1,12.6,12.1,85,9.7,0,,0,0,,12.1,12.1,12.1,,762.8,0,0,0,0,0,0.13,0,20.6,38,5.8,19.1,7.55,0.0746,0,703,3,100,30,246.956
YMCA,2014-06-13 03:30,12.6,12.6,12.1,83,9.7,0,,0,0,,12.6,12.4,12.4,,762.6,0,0,0,0,0,0.12,0,20.3,39,5.9,18.9,7.68,0.0747,0,700,3,100,30,248.559
YMCA,2014-06-13 04:00,11.9,12.6,11.9,85,9.5,0,,0,0,,11.9,11.9,11.9,,762.6,0,0,0,0,0,0.133,0,20.1,39,5.7,18.7,7.69,0.0748,0,703,3,100,30,248.429
YMCA,2014-06-13 05:00,12.8,13.1,12.8,83,10,0,,0,0,,12.8,12.7,12.7,,766.2,0,0,0,0,0,0.116,0,19.9,40,5.9,18.6,7.79,0.0751,0,702,1,100,30,246.973
YMCA,2014-06-13 05:30,12.3,12.8,12.3,84,9.7,0,,0,0,,12.3,12.3,12.3,,766.1,0,0,4,0.17,7,0.125,0,19.8,40,5.8,18.4,7.8,0.0752,0,696,1,100,30,247.095
YMCA,2014-06-13 06:00,12.1,12.3,12.1,86,9.8,0,,0,0,,12.1,12.1,12.1,,766.1,0,0,8,0.34,11,0.13,0,19.7,41,6,18.4,7.95,0.0752,0,702,1,100,30,245.758
YMCA,2014-06-13 06:30,13.4,13.4,12.4,86,11.1,0,,0,0,,13.4,13.3,13.3,,762.6,0,0,72,3.1,165,0.103,0,20.4,40,6.4,19.1,7.77,0.0746,0,702,1,100,30,244.876
YMCA,2014-06-13 07:00,15.2,15.2,13.4,83,12.4,0,SW,0,1,SW,15.2,15.2,15.2,,762.7,0,0,69,2.97,142,0.065,0,21.2,40,7,19.7,7.75,0.0744,0.03,702,1,100,30,244.748
YMCA,2014-06-13 07:30,16.7,16.7,15.2,73,11.9,0,W,0,1,WSW,16.7,16.6,16.6,,762.8,0,0,228,9.81,411,0.034,0,22.3,40,8.1,21.3,7.71,0.0741,0,702,1,100,30,245.804
YMCA,2014-06-13 08:00,18.2,18.2,16.7,69,12.4,0,NW,0,1,NW,18.2,18.2,18.2,,762.8,0,0,451,19.4,489,0.002,0,24,38,8.8,23.4,7.35,0.0736,0.18,702,1,100,30,244.467
YMCA,2014-06-13 08:30,19.3,19.3,18.2,66,12.8,0,NNE,0,2,NNE,19.3,19.3,19.3,,762.7,0,0,529,22.75,568,0,0.021,26.2,37,10.3,25.6,7.17,0.073,0,702,1,100,30,243.815
YMCA,2014-06-13 09:00,20.6,20.6,19.3,63,13.3,0,W,0,3,W,20.6,20.4,20.4,,762.6,0,0,602,25.89,629,0,0.046,28.3,36,11.8,27.7,6.83,0.0724,0.33,702,1,100,30,244.304
YMCA,2014-06-13 09:30,21.5,21.5,20.6,60,13.4,1,NNE,0.5,4,NNE,21.5,21.2,21.2,,762.5,0,0,662,28.47,698,0,0.066,30.2,34,12.6,29.7,6.48,0.0719,0,702,1,100,30,243.871
YMCA,2014-06-13 10:00,22.3,22.4,21.5,57,13.4,0,N,0,3,N,22.3,22.2,22.2,,762.4,0,0,684,29.42,867,0,0.083,31.9,33,13.7,31.5,6.44,0.0714,0.38,702,1,100,30,243.372
YMCA,2014-06-13 10:30,22.5,22.5,21.4,51,11.9,0,NNE,0,5,N,22.5,22.2,22.2,,762.3,0,0,524,22.53,907,0,0.087,32.7,32,13.8,32.4,6.23,0.0712,0,702,1,100,30,242.975
YMCA,2014-06-13 11:00,22.6,22.6,21.9,56,13.4,0,NNE,0,4,NNE,22.6,22.6,22.6,,762.1,0,0,429,18.45,947,0,0.089,33.2,31,13.8,32.9,6.08,0.0711,0,702,1,100,30,244.787
YMCA,2014-06-13 11:30,22.8,24.2,22.6,50,11.9,1,N,0.5,4,N,22.8,22.6,22.6,,762.1,0,0,539,23.18,1062,0,0.094,34.6,30,14.5,34.6,5.78,0.0707,0.3,703,1,100,30,244.739
YMCA,2014-06-13 12:00,23.1,23.8,22.7,50,12.1,0,NNE,0,4,NNE,23.1,22.8,22.8,,761.9,0,0,569,24.47,1116,0,0.098,35.4,28,14.1,35.3,5.36,0.0705,0,702,1,100,30,245.964
YMCA,2014-06-13 12:30,24.5,24.5,22.8,49,13.1,0,N,0,3,N,24.5,24.4,24.4,,761.8,0,0,794,34.15,1165,0,0.128,36.1,28,14.7,36.2,5.39,0.0703,0.36,703,1,100,30,244.351
YMCA,2014-06-13 13:00,23.8,24.7,23.8,49,12.5,1,N,0.5,6,N,23.8,23.8,23.8,,761.7,0,0,479,20.6,1065,0,0.115,36.9,27,14.8,37.3,5.32,0.0701,0.43,702,1,100,30,244.669
YMCA,2014-06-13 13:30,23.8,23.8,23.4,49,12.5,0,N,0,3,N,23.8,23.8,23.8,,761.6,0,0,287,12.34,1053,0,0.115,36.3,27,14.3,36.4,5.3,0.0702,0,703,2,100,30,243.874
YMCA,2014-06-13 14:00,23.9,23.9,23.6,51,13.1,0,SW,0,4,SW,23.9,24,24,,761.4,0,0,241,10.36,907,0,0.116,35.5,27,13.6,35.3,5.27,0.0705,0.2,702,2,100,30,245.317
YMCA,2014-06-13 14:30,23.7,24,23.6,51,12.9,0,NNE,0,2,NNE,23.7,23.7,23.7,,761.3,0,0,175,7.53,197,0,0.111,34.7,28,13.5,34.4,5.38,0.0706,0,703,2,100,30,244.824
YMCA,2014-06-13 15:00,22.5,23.6,22.5,58,13.8,2,WSW,1,9,WSW,22.5,22.5,22.5,,761.2,0,0,194,8.34,267,0,0.087,33.8,29,13.3,33.4,5.64,0.0709,0.15,702,2,100,30,244.531
YMCA,2014-06-13 15:30,22.1,22.5,21.9,59,13.7,4,WSW,2,9,W,22.1,21.9,21.9,,761.1,0,0,182,7.83,211,0,0.078,32.6,30,12.7,32.1,5.93,0.0712,0,702,2,100,30,244.008
YMCA,2014-06-13 16:00,22.3,22.3,22.1,60,14.2,2,WSW,1,6,WSW,22.3,22.3,22.3,,760.9,0,0,175,7.53,211,0,0.083,31.9,30,12.2,31.1,5.96,0.0713,0.15,703,2,100,30,244.03
YMCA,2014-06-13 16:30,22.2,22.4,22.1,60,14.1,3,WSW,1.5,7,WSW,22.2,22.2,22.2,,760.7,0,0,172,7.4,209,0,0.081,31.8,30,12.1,30.8,5.97,0.0714,0,702,8,100,30,244.816
YMCA,2014-06-13 17:00,22.7,22.7,22.2,58,14,3,WSW,1.5,8,SW,22.7,22.7,22.7,,760.6,0,0,416,17.89,563,0,0.09,32.8,30,12.9,32.3,5.91,0.0711,0.2,703,8,100,30,246.357
YMCA,2014-06-13 17:30,22.1,22.8,22.1,60,13.9,2,WSW,1,6,WSW,22.1,21.9,21.9,,760.6,0,0,133,5.72,271,0,0.078,33.5,29,13,33.1,5.66,0.0709,0,701,1,100,30,245.239
YMCA,2014-06-13 18:00,22.1,22.3,22.1,59,13.7,2,WSW,1,6,WSW,22.1,21.9,21.9,,760.6,0,0,253,10.88,406,0,0.079,33.4,29,12.9,32.9,5.67,0.0709,0.15,703,1,100,30,245.199
YMCA,2014-06-13 18:30,21.8,22.1,21.8,61,13.9,1,WSW,0.5,5,SSW,21.8,21.6,21.6,,760.5,0,0,95,4.09,141,0,0.072,32.7,30,12.8,32.2,5.92,0.0711,0,702,1,100,30,245.544
YMCA,2014-06-13 19:00,21.7,21.9,21.7,62,14.1,1,WSW,0.5,5,SW,21.7,21.6,21.6,,760.5,0,0,135,5.81,234,0,0.071,31.7,31,12.5,30.7,6.15,0.0713,0.08,703,1,100,30,245.412
YMCA,2014-06-13 19:30,21.2,21.7,21.2,63,13.8,1,WSW,0.5,4,WSW,21.2,20.9,20.9,,760.6,0,0,70,3.01,97,0,0.059,30.9,31,11.8,29.9,6.15,0.0716,0,702,1,100,30,244.373
YMCA,2014-06-13 20:00,20.4,21.2,20.4,66,13.9,1,WSW,0.5,4,SW,20.4,20.5,20.5,,760.5,0,0,34,1.46,49,0,0.044,30,32,11.5,29.3,6.25,0.0718,0.05,703,1,100,30,245.398
YMCA,2014-06-13 20:30,19.2,20.4,19.2,68,13.1,1,WSW,0.5,4,WSW,19.2,19.2,19.2,,760.7,0,0,6,0.26,14,0,0.017,28.8,33,11,28.2,6.39,0.0721,0,702,1,100,30,245.511
YMCA,2014-06-13 21:00,18.3,19.2,18.3,69,12.5,0,SW,0,3,SW,18.3,18.3,18.3,,760.9,0,0,0,0,0,0,0,27.6,34,10.3,26.8,6.58,0.0725,0.03,703,1,100,30,244.215
YMCA,2014-06-13 21:30,17.6,18.3,17.6,72,12.5,0,SW,0,1,SW,17.6,17.6,17.6,,760.9,0,0,0,0,0,0.015,0,26.5,34,9.4,25.7,6.66,0.0728,0,702,1,100,30,245.581
YMCA,2014-06-13 22:00,16.8,17.6,16.8,74,12.1,0,SW,0,3,SW,16.8,16.7,16.7,,760.9,0,0,0,0,0,0.032,0,25.6,35,9,24.8,6.89,0.0731,0.03,703,1,100,30,246.744
YMCA,2014-06-13 22:30,16.4,16.8,16.4,75,12,0,SSW,0,3,SSW,16.4,16.3,16.3,,761,0,0,0,0,0,0.039,0,24.9,36,8.8,24.4,7.01,0.0732,0,700,1,100,30,246.437
YMCA,2014-06-13 23:00,16.4,16.4,16.3,72,11.3,0,SW,0,2,SW,16.4,16.2,16.2,,761.1,0,0,0,0,0,0.041,0,24.4,36,8.4,23.8,7.03,0.0734,0.03,702,1,100,30,246.097
YMCA,2014-06-13 23:30,16.7,16.7,16.4,70,11.2,0,SW,0,3,SW,16.7,16.4,16.4,,761,0,0,0,0,0,0.034,0,24.2,36,8.2,23.6,7.04,0.0734,0,703,1,100,30,248.114
YMCA,2014-06-14 00:00,16.1,16.7,16,74,11.5,0,SW,0,1,SW,16.1,15.9,15.9,,760.9,0,0,0,0,0,0.046,0,24.1,37,8.5,23.5,7.24,0.0734,0.03,702,1,100,30,247.679
YMCA,2014-06-14 00:30,16.3,16.4,16.1,74,11.6,0,SW,0,2,SW,16.3,16.1,16.1,,761,0,0,0,0,0,0.043,0,23.9,37,8.3,23.3,7.25,0.0735,0,702,1,100,30,247.493
YMCA,2014-06-14 01:00,15.8,16.3,15.8,76,11.6,0,SW,0,1,SW,15.8,15.6,15.6,,761,0,0,0,0,0,0.053,0,23.8,37,8.3,23.2,7.25,0.0735,0.03,702,1,100,30,245.438
YMCA,2014-06-14 01:30,15.8,15.8,15.7,74,11.2,0,,0,0,,15.8,15.6,15.6,,761,0,0,0,0,0,0.052,0,23.6,37,8.1,23,7.26,0.0736,0,701,1,100,30,246.027
YMCA,2014-06-14 02:00,16.1,16.1,15.8,73,11.2,0,SW,0,2,SW,16.1,15.8,15.8,,760.9,0,0,0,0,0,0.047,0,23.6,38,8.5,23.1,7.37,0.0736,0,702,1,100,30,246.48
YMCA,2014-06-14 02:30,15.7,16.2,15.7,76,11.5,0,,0,0,,15.7,15.6,15.6,,761,0,0,0,0,0,0.054,0,23.5,38,8.4,22.9,7.38,0.0736,0.03,703,1,100,30,246.784
YMCA,2014-06-14 03:00,15.6,15.7,15.6,78,11.7,0,,0,0,,15.6,15.4,15.4,,760.9,0,0,0,0,0,0.058,0,23.4,38,8.3,22.9,7.38,0.0736,0.03,702,1,100,30,246.869
YMCA,2014-06-14 03:30,15.8,15.8,15.6,77,11.8,0,,0,0,,15.8,15.7,15.7,,761,0,0,0,0,0,0.052,0,23.3,39,8.6,22.8,7.57,0.0736,0,703,1,100,30,247.497
YMCA,2014-06-14 04:00,15.8,15.9,15.7,78,11.9,0,,0,0,,15.8,15.7,15.7,,761.1,0,0,0,0,0,0.053,0,23.3,39,8.6,22.8,7.57,0.0737,0,702,1,100,30,247.933
YMCA,2014-06-14 04:30,15.8,15.8,15.8,78,12,0,SW,0,1,SW,15.8,15.7,15.7,,761.2,0,0,0,0,0,0.052,0,23.2,39,8.5,22.6,7.57,0.0737,0.03,701,4,100,30,247.508
YMCA,2014-06-14 05:00,15.5,15.8,15.5,81,12.3,0,SW,0,2,WNW,15.5,15.4,15.4,,761.2,0,0,2,0.09,9,0.059,0,23.3,39,8.6,22.8,7.57,0.0737,0,702,4,100,30,247.592
YMCA,2014-06-14 05:30,15.6,15.6,15.5,82,12.5,0,WNW,0,1,WNW,15.6,15.6,15.6,,761.2,0,0,27,1.16,42,0.058,0,23.3,39,8.6,22.8,7.57,0.0737,0,701,1,100,30,245.474
YMCA,2014-06-14 06:00,15.9,15.9,15.6,83,13.1,0,WNW,0,1,WNW,15.9,16,16,,761.3,0,0,56,2.41,91,0.05,0,23.5,40,9.1,23,7.66,0.0736,0.03,703,1,100,30,246.383
YMCA,2014-06-14 06:30,16.4,16.4,15.9,81,13.2,0,WNW,0,1,WNW,16.4,16.5,16.5,,761.3,0,0,93,4,181,0.039,0,23.8,40,9.4,23.4,7.65,0.0735,0,700,1,100,30,245.306
YMCA,2014-06-14 07:00,16.8,16.8,16.4,78,13,0,WNW,0,1,WNW,16.8,16.9,16.9,,761.5,0,0,133,5.72,176,0.031,0,24.4,39,9.6,23.9,7.53,0.0734,0.08,703,1,100,30,244.953
YMCA,2014-06-14 07:30,17.1,17.1,16.8,77,13,0,WNW,0,1,WNW,17.1,17.1,17.1,,761.5,0,0,156,6.71,285,0.025,0,24.9,39,10,24.4,7.51,0.0732,0,701,1,100,30,244.216
YMCA,2014-06-14 08:00,18.1,18.1,17.1,76,13.8,0,N,0,1,N,18.1,18.2,18.2,,761.6,0,0,302,12.99,633,0.006,0,25.9,38,10.5,25.3,7.28,0.073,0.15,703,1,100,30,243.737
YMCA,2014-06-14 08:30,18,18.3,18,75,13.5,0,NE,0,2,NE,18,18.1,18.1,,761.7,0,0,180,7.74,225,0.007,0,26.7,38,11.2,26.1,7.25,0.0727,0,702,1,100,30,244.851
YMCA,2014-06-14 09:00,18.2,18.3,18,74,13.5,0,E,0,2,ENE,18.2,18.3,18.3,,761.8,0,0,264,11.35,496,0.003,0,27.5,38,11.9,26.9,7.25,0.0725,0,703,1,100,30,244.693
YMCA,2014-06-14 09:30,17.8,18.2,17.7,76,13.5,0,E,0,2,ENE,17.8,17.9,17.9,,761.9,0,0,232,9.98,325,0.012,0,27.9,37,11.9,27.4,7.1,0.0724,0.13,702,1,100,30,244.646
YMCA,2014-06-14 10:00,17.8,17.9,17.8,78,13.9,0,NE,0,2,ENE,17.8,18.1,18.1,,762.1,0,0,241,10.36,374,0.01,0,28.4,37,12.3,27.9,7.09,0.0723,0.13,703,1,100,30,245.204
YMCA,2014-06-14 10:30,17.7,17.8,17.7,78,13.8,0,E,0,2,E,17.7,17.8,17.8,,762.2,0,0,187,8.04,308,0.014,0,28.4,37,12.3,27.9,7.09,0.0723,0,701,1,100,30,244.582
YMCA,2014-06-14 11:00,16.9,17.7,16.9,83,14,0,E,0,2,E,16.9,17.1,17.1,,762.3,0,0,118,5.07,134,0.03,0,27.8,37,11.8,27.3,7.11,0.0725,0.08,703,1,100,30,245.232
YMCA,2014-06-14 11:30,16.7,16.9,16.7,86,14.4,0,E,0,1,E,16.7,16.9,16.9,,762.4,0,0,104,4.47,155,0.034,0,27.1,38,11.5,26.4,7.25,0.0727,0,702,1,100,30,244.896
YMCA,2014-06-14 12:00,17.1,17.1,16.7,83,14.1,0,E,0,1,E,17.1,17.3,17.3,,762.4,0,0,167,7.18,265,0.027,0,26.7,38,11.2,26.1,7.25,0.0728,0.08,702,1,100,30,245.647
YMCA,2014-06-14 12:30,16.9,17.1,16.8,85,14.3,0,E,0,4,WSW,16.9,17.1,17.1,,762.4,0,0,110,4.73,234,0.03,0,26.5,39,11.4,25.9,7.46,0.0728,0,703,1,100,30,245.64
YMCA,2014-06-14 13:00,17,17,16.8,82,13.9,0,S,0,4,WSW,17,17.2,17.2,,762.5,0,0,174,7.48,301,0.028,0,26.4,39,11.3,25.8,7.46,0.0729,0,702,1,100,30,244.676
YMCA,2014-06-14 13:30,17.9,17.9,17,78,14.1,0,ENE,0,2,NE,17.9,18.2,18.2,,762.3,0,0,270,11.61,489,0.008,0,27.2,39,12,26.6,7.43,0.0726,0.08,703,1,100,30,245.383
YMCA,2014-06-14 14:00,17.6,17.9,17.6,80,14.1,0,E,0,2,E,17.6,17.8,17.8,,762.5,0,0,131,5.63,202,0.015,0,27.4,38,11.8,26.8,7.25,0.0726,0,702,1,100,30,245.903
YMCA,2014-06-14 14:30,17.6,17.8,17.6,78,13.7,0,E,0,6,E,17.6,17.8,17.8,,762.4,0,0,184,7.91,357,0.015,0,27.5,38,11.9,26.9,7.25,0.0726,0.1,703,1,100,30,246.236
YMCA,2014-06-14 15:00,17,17.6,17,81,13.7,0,E,0,2,E,17,17.2,17.2,,762.6,0,0,92,3.96,178,0.028,0,27.3,38,11.7,26.6,7.25,0.0726,0,702,1,100,30,244.974
YMCA,2014-06-14 15:30,17.4,17.4,16.8,79,13.7,0,S,0,5,S,17.4,17.6,17.6,,762.4,0,0,262,11.27,434,0.02,0,26.9,39,11.8,26.3,7.44,0.0727,0.08,701,1,100,30,244.565
YMCA,2014-06-14 16:00,18.9,18.9,17.4,75,14.4,0,E,0,3,S,18.9,19.2,19.2,,762.3,0,0,344,14.79,512,0,0.012,28.3,38,12.6,27.9,7.25,0.0723,0.18,702,1,100,30,244.138
YMCA,2014-06-14 16:30,18.3,19,18.3,75,13.8,0,E,0,2,ENE,18.3,18.4,18.4,,762.2,0,0,197,8.47,385,0.001,0,29.2,37,13,28.9,7.06,0.0721,0,703,1,100,30,244.032
YMCA,2014-06-14 17:00,17.6,18.3,17.6,76,13.3,0,S,0,5,S,17.6,17.7,17.7,,762.3,0,0,150,6.45,199,0.015,0,28.8,37,12.7,28.6,7.07,0.0722,0.1,702,1,100,30,243.704
YMCA,2014-06-14 17:30,17.3,17.6,17.3,74,12.7,0,E,0,4,SSE,17.3,17.3,17.3,,762.3,0,0,132,5.68,230,0.021,0,28.2,37,12.1,27.7,7.1,0.0724,0,703,1,100,30,245.357
YMCA,2014-06-14 18:00,20.3,20.3,19.3,55,10.9,2,ENE,1,10,NE,20.3,19.8,19.8,,766.1,0,0,370,15.91,457,0,0.041,23.8,45,11.2,23.7,8.45,0.0739,0,702,1,100,30,245.63
YMCA,2014-06-14 18:30,20.7,20.9,20.3,54,11,2,S,1,7,S,20.7,20.1,20.1,,766.1,0,0,347,14.92,454,0,0.049,24,44,11,23.8,8.25,0.0738,0.25,703,1,100,30,246.257
YMCA,2014-06-14 19:00,20.6,21.1,20.3,54,11,1,SSE,0.5,8,ESE,20.6,20,20,,766.3,0,0,259,11.14,371,0,0.047,24.2,43,10.8,23.9,8.05,0.0738,0.2,702,1,100,30,245.687
YMCA,2014-06-14 19:30,19.7,20.7,19.2,56,10.6,2,ENE,1,8,ENE,19.7,19.2,19.2,,766.4,0,0,184,7.91,290,0,0.028,24.3,42,10.6,23.9,7.93,0.0738,0,703,1,100,30,245.712
YMCA,2014-06-14 20:00,15.2,15.9,15.2,77,11.2,0,S,0,4,S,15.2,14.9,14.9,,762.7,0,0,19,0.82,23,0.066,0,25.1,39,10.1,24.6,7.51,0.0733,0,703,1,100,30,246.153
YMCA,2014-06-14 20:30,14.6,15.2,14.6,79,11,0,S,0,3,SSE,14.6,14.4,14.4,,762.9,0,0,6,0.26,14,0.078,0,24.1,39,9.3,23.6,7.54,0.0736,0.03,697,1,100,30,245.609
YMCA,2014-06-14 21:00,14.1,14.6,14.1,81,10.9,0,SSW,0,1,SSW,14.1,14,14,,763.2,0,0,0,0,0,0.088,0,23.3,40,9,22.8,7.67,0.0738,0,703,1,100,30,244.339
YMCA,2014-06-14 21:30,13.8,14.1,13.8,83,10.9,0,,0,0,,13.8,13.7,13.7,,763.2,0,0,0,0,0,0.095,0,22.6,40,8.3,21.7,7.7,0.0741,0,702,1,100,30,245.832
YMCA,2014-06-14 22:00,13.4,13.8,13.4,83,10.6,0,,0,0,,13.4,13.3,13.3,,763.3,0,0,0,0,0,0.102,0,21.9,41,8.1,20.8,7.89,0.0742,0.03,703,1,100,30,247.206
YMCA,2014-06-14 22:30,13.3,13.4,13.3,79,9.7,0,N,0,2,SW,13.3,13.1,13.1,,763.4,0,0,0,0,0,0.105,0,21.6,41,7.7,20.2,7.92,0.0744,0,702,1,100,30,247.532
YMCA,2014-06-14 23:00,13,13.3,13,78,9.3,0,N,0,1,N,13,12.8,12.8,,763.5,0,0,0,0,0,0.111,0,21.2,41,7.4,19.7,7.95,0.0745,0,703,1,100,30,246.934
YMCA,2014-06-14 23:30,12.9,13,12.9,79,9.3,0,N,0,1,N,12.9,12.7,12.7,,763.6,0,0,0,0,0,0.113,0,20.8,41,7,19.4,7.95,0.0746,0.03,702,1,100,30,245.826
YMCA,2014-06-15 00:00,12.6,12.9,12.6,79,9.1,0,NNE,0,3,NNW,12.6,12.4,12.4,,763.7,0,0,0,0,0,0.119,0,20.5,41,6.8,19.2,7.95,0.0747,0.03,703,1,100,30,246.733
